GeneName	padj	log2FoldChange
Gm14403	0.5396170833246123	0.39086620204967343
Gm14322	0.5861633222784502	0.40739609141805155
Gm14325	0.3145250373591769	0.5134353145528269
Gm14327	0.9163382075950008	0.08544693965399548
Gm14326	0.2816278606158176	0.5004843181834564
Etohi1	0.2654191757475452	0.48628577590736527
Zfp931	0.6382663968896981	0.27635679188009715
Sycp2	0.6141038415176066	0.5360048145503672
Ppp1r3d	0.9450277449441361	0.03386810319821421
Fam217b	0.9991716446189567	5.226279730802399e-4
Gm14292	0.3851014374523341	0.5292979274366298
Cdh4	0.04819155105102942	1.0767020461029173
Taf4a	0.9613958900105409	-0.016064261514622032
4921531C22Rik	0.4237094223794764	0.38756723113292685
Lsm14b	0.6222156273665518	-0.0999498579016179
Psma7	0.3025144120661838	-0.36453723205907784
Ss18l1	0.7037751554969092	-0.11793530764258778
Mtg2	0.6342217967436039	-0.22397228181445242
Osbpl2	0.7345395138906623	-0.06507857167686744
Adrm1	0.2619587205465692	-0.5415841655344275
Lama5	0.2923796819796208	-0.5992475437845034
Rps21	0.7512921332740622	-0.15270243694876537
Cables2	0.49362992250252635	-0.24610593674228273
B230312C02Rik	1.6752456128637379e-6	1.4171875647770742
Mir133a-2	0.47329098016097715	-1.208172782367584
Mrgbp	0.38183245675491695	-0.3055682699103693
Ogfr	0.6003499013232871	-0.2617947802697429
Dido1	0.6520419498988329	-0.10846495919221567
Gid8	0.7855780463344613	-0.05476207190860833
Slc17a9	0.7381718125468871	0.28164764587079644
Ythdf1	0.9945990576690127	-0.0018031800339119663
Arfgap1	0.5847159172583705	-0.20567277466297085
9230112E08Rik	0.8408179895141316	-0.052600120684727275
Col20a1	0.10906969139741035	-0.4809365922132493
Eef1a2	0.43429903153752536	-0.48088832948806404
Ppdpf	0.5799555163482257	-0.32676514611820845
Srms	0.7044286742851844	-0.44886763315033607
Helz2	0.7933329259016555	-0.10187132547853182
Gmeb2	0.9679476476943278	-0.009439677350034058
Rtel1	0.8798378423584462	-0.0627688681085614
Arfrp1	0.8440226898762953	0.05037641601408675
Zgpat	0.4644936363495047	-0.2567294822013434
Lime1	0.5269171519387622	-0.28083227762689417
Slc2a4rg-ps	0.7083885053034062	-0.1784084625732053
Zbtb46	0.550062081327695	-0.2448146288880666
Tpd52l2	0.0017195745764797988	-0.4020198433699327
Gm25184	0.5813275962099371	-0.2584178745291612
Dnajc5	0.9418120219577231	-0.02356423577870666
Uckl1	0.9185341397443259	-0.04484431066685409
Uckl1os	0.9054677448690472	-0.05566784632139888
Znf512b	0.9547342823033128	-0.025487187114236892
Prpf6	0.7178018340154182	-0.0864432787798201
Samd10	0.22125080662946847	-0.3788835393107825
Sox18	0.17261521780631778	-0.7243702134493312
Tcea2	0.39012709402486245	-0.28803320163218865
Rgs19	0.8662713271975413	-0.10070546740358115
Pcmtd2	0.8579474799405646	0.06353219212583931
Polr3k	0.938196310256596	0.03467343260005784
Rps24-ps2	0.15126392112783113	0.7156832352281277
Gm8775	0.9067025623552224	-0.12341778948771381
Zfhx4	0.6083560960773203	0.33233644103257537
Pex2	0.2036035128875149	0.44331753924048306
UBC	0.7123298158729402	-0.47273495189199305
Pkia	0.48649630822937007	0.357204409549901
Zc2hc1a	0.6358155749393019	-0.2009224813781917
Il7	0.9116781722587753	0.10884676410082145
RP24-422L17.1	0.8779225929626017	0.13482990542437812
Stmn2	0.5863392588018351	0.21681418774440359
Hey1	0.7009102147839069	-0.1954670115943252
Mrps28	0.5762996852702459	0.12698219785121131
Tpd52	0.8359966354080968	0.07234169971539874
Zbtb10	0.6159029244464826	0.39043492311239686
Zfp704	0.5864854327808083	0.15967910170029653
Pag1	0.44116718316898745	0.34528769679400817
Fabp5	0.8518944139879304	-0.12012509309043802
Gm9833	0.6913495300917624	0.32892438666124707
Pmp2	0.12751253396271633	1.0409668846889908
RP24-137C19.6	0.2409481666993984	0.9136218450482225
Fabp4	0.4439563540178766	0.4708659096122148
Impa1	0.5959323596892148	0.1844866040661247
RP23-436F15.5	0.45268619620688055	0.26064150191927987
Zfand1	0.9532407579941969	-0.02108004169941935
Chmp4c	6.107087185927578e-4	-0.9742072863638678
Snx16	0.9710395783990572	0.022218985153097018
RP23-187F18.1	0.7469994661270531	-0.25217174266665476
Lrrcc1	0.5679166818104513	-0.3013329982776782
Gm17119	0.4433517498139588	-0.5559315372857564
E2f5	0.7254894497408398	0.1873754751226009
1810022K09Rik	0.5913985721986411	0.23397736004554576
Car13	0.6937967235372314	0.2164197532588787
Car1	0.43477564061305357	0.5233777486973661
Gm16399	0.4714016577711046	0.6289796750233616
Car3	0.9081677682826307	-0.03350877300513379
Car2	0.5445809195008192	-0.13521206265015517
Ythdf3	0.9171417124646846	0.07379807892111588
Gm5844	0.9229976540792035	0.08075721170771695
Cyp7b1	0.30209573368506903	0.7462470827595654
Armc1	0.8300596299276407	0.11633339253571257
Mtfr1	0.7932202388470512	0.09275879229319424
Pde7a	0.9127286205891868	-0.047088970637670355
Trim55	0.6699701734929143	0.12031286777096258
RP23-199M5.5	0.6427454908178911	0.5641444602302668
4632415L05Rik	0.8544366589888533	-0.12022632257825962
Cp	0.22125080662946847	0.3941729485401077
Hps3	0.764305650813708	0.12284685007774591
Hltf	0.6206258217559733	0.1783337537512358
Gyg	0.06431883749390811	0.40081702558859844
Cpa3	0.9637031086716932	0.04419026973903198
Gm7488	0.7630703894941003	0.15864955284017776
RP24-179O3.1	0.9619798876186895	-0.05334675891065402
Tbl1xr1	0.9219618384548273	-0.05253188910758664
Gm7536	0.6643916027808826	0.10421625997544699
Nceh1	0.9611522771661191	0.036834287229121986
Tnfsf10	0.8260282709374691	0.18102277566259886
Fndc3b	0.9668076055110084	0.01830768573048623
Pld1	0.9233918795386354	-0.04351685615888336
Tnik	0.6375506852881614	0.22229725808582015
Gm6505	0.802527185449485	0.18169923747698552
Eif5a2	0.8286413553296831	-0.16892504462510372
Rpl22l1	0.6325365154506273	0.25799031973023745
Mecom	0.9037488632066555	0.06156734509145763
RP23-95I4.3	0.9382415182016914	-0.08102395076875582
Mynn	0.8544366589888533	0.06155011001448461
Sec62	0.7002554597433928	0.11293754977191867
Gpr160	0.8097262985178604	0.18370987702819142
Phc3	0.8335983155097145	0.08508070695221502
Prkci	0.17308034980831621	0.39349613680709367
Skil	0.9644556633890408	0.041710928173514135
Zmat3	0.6445653787071133	-0.12071646672618748
Pik3ca	0.3749838468460765	0.3756238588763378
RP23-372I17.5	0.46760477275088524	0.5106001123014554
Zfp639	0.45000429542056336	0.27453550828616397
Mfn1	0.3296662011534542	0.3195473897353156
Gnb4	0.642064962428101	0.17318553936300196
Actl6a	0.7346652103887661	0.07065490923013364
Mrpl47	0.5344400793266524	0.24130202966477068
Ndufb5	0.35039975347591634	0.2654465365265124
Usp13	0.9127283963534332	0.033815968397772816
Pex5l	0.9880756131494517	0.014846618007010945
Ttc14	0.8295661401987589	0.11313093212645137
TTC14	0.5748668943760353	0.251669140139549
Ccdc39	0.6871124623026635	0.3777790427517838
Fxr1	0.4888989850289537	0.24830414461611935
Dnajc19	0.008523294336764953	0.4893431091324549
Dnajc19.1	0.008343126418232424	0.49386974568063857
DNAJC19	0.006873391085050639	0.49072401279317346
Atp11b	0.5847159172583705	0.2721482174417762
Dcun1d1	0.7287971678679926	0.18584075591790358
Dcun1d1.1	0.582518625101208	0.2726270139423447
Gm15952	0.5529286636308003	0.3552307887619813
Mccc1	0.1824159245172303	0.22737063917084344
Mccc1os	0.8693545555626953	0.186103881872416
Acad9	0.8166604290695971	0.04442182375789359
D3Ertd254e	0.6850617597715956	0.15510598427243066
Anxa5	0.33101173711232423	0.278589060851129
Exosc9	0.4178462422443428	0.281992974994827
Ccna2	0.9911594488251011	0.011566497080705326
Bbs7	0.23037301092865206	0.3317040182792145
Trpc3	0.5385665425258861	0.21488719385099433
4932438A13Rik	0.4318174165292462	0.28729226688375353
Cetn4	0.988957628759071	0.013522181005294745
Fgf2	0.6798295670102307	0.22164481591346477
Bbs12	0.23505899038586697	0.5775678037791697
Nudt6	0.9127286205891868	0.03673249963461696
Spata5	0.7080837651670145	0.15637282893639792
Spry1	0.6133102179340653	-0.22402433030654323
Rps23-ps	0.7891108438632891	-0.09660569156248038
Ankrd50	0.6239742742005109	0.1404300919011611
Fat4	0.5188674358616168	0.2773153640062626
Intu	0.5061630318200069	0.3423685428526674
Hspa4l	0.6502637582925971	0.2558091769514154
Plk4	0.9684436750587077	0.030049646312087012
Mfsd8	0.11667935107516542	0.5431296258174071
3110057O12Rik	0.34312585976261667	0.5355429070209284
Larp1b	0.22164869475722268	0.3287450892024569
Pgrmc2	0.5446209014626116	0.11787877932543175
Jade1	0.7090688455381651	0.1837656901431417
Sclt1	0.3208467925473477	0.4451621533643979
D3Ertd751e	0.22491900761419706	0.48855277587976154
RP24-400J22.1	0.9784735398576291	0.01905586770801277
RP23-404C21.2	0.5600399528540639	-0.5470610461527525
Pcdh18	0.9126647345531932	-0.08009669103843536
Ccrn4l	0.7203227404115882	0.2781104358178653
Elf2	0.6436040645232409	0.09434858419289104
4930577N17Rik	0.392357941342362	0.4750949318887505
RP23-403H2.2	0.45133551054473997	0.49198443571025063
RP23-403H2.3	0.9357774805995149	0.073651101715589
Ndufc1	0.18016854205791277	0.33923975569601367
Naa15	0.61791765115629	0.28380968466101125
Rab33b	0.759480303764362	-0.09711463093158162
Setd7	0.36695118712544933	0.30586971944383917
5031434O11Rik	0.10995672879977417	0.5148590475834927
RP24-511H12.7	0.7976714130804015	-0.2670497108546969
Mgst2	0.45129102949568844	0.7519014815442091
Maml3	0.933423569483917	0.035665644627236204
Foxo1	0.9191535219835183	-0.06035286909067087
Gm10293	0.7055077741126484	-0.2186276403074098
Cog6	0.060948635239327184	-0.35254842856031854
Lhfp	0.5633778484664569	0.21168176628665264
Nhlrc3	0.681190605133114	0.11880062274202557
Proser1	0.9011895872671456	0.03670530649477128
Frem2	0.6111783007336218	0.2530574679237013
Ufm1	0.4723271347399173	0.25294097411909405
Postn	1.08568012831213e-4	1.2180760643875541
Gm5641	0.8047630102666534	-0.2348603111823149
Supt20	0.7055077741126484	-0.1044455286927202
Supt20.1	0.4063951542304005	0.22071406313077074
Exosc8	0.5046455202970783	0.1567300384919422
Alg5	0.6049854219096992	0.11684775959713165
Smad9	0.31101930736195027	-0.6103634159591317
Rfxap	0.6691236309604167	0.09065144871860939
Gm10254	0.8896801266591702	-0.07119051578828879
Spg20	0.8532259816090455	-0.03690566955073709
Dclk1	0.9830369790515289	-0.017504246139481067
Nbea	0.351178988517453	0.34890551164195605
Mab21l1	0.504774614067256	-0.30788937055433657
Tm4sf1	0.6594107490070575	0.13991029598701055
Wwtr1	0.9547342823033128	0.020596490583369494
Commd2	0.2322430535894622	0.24976721754190492
Rnf13	0.5422866767134916	0.22038243504295185
Pfn2	0.4092429460206716	0.3394751525424135
Gm5537	0.43738205994728785	0.6178328514781174
Tsc22d2	0.57061015251355	0.2841069543137834
Serp1	0.7154495956247424	0.13905256627645973
Eif2a	0.1919295399755171	0.4272457829369617
Selt	0.5942790957966434	0.2535310644964428
Siah2	0.6014442462786243	-0.26988841884826154
Med12l	0.1731392981228461	0.6167073876442744
P2ry14	0.6530805358169914	0.19933900336790106
P2ry13	0.8796423470874072	0.16450874705180846
P2ry12	0.7500098543742375	-0.26144184242719865
Igsf10	0.23505899038586697	0.5454692284032348
Sucnr1	0.73568304815311	-0.3672357831059654
Mbnl1	0.5845644563015608	0.2838986550903775
Gm8325	0.2861721510769953	-0.5728222625182761
P2ry1	0.9446715117729906	0.047655331438873634
Rap2b	0.9156776092572425	-0.040011880263773676
Gm8349	0.8870697774866448	-0.1570090401042695
Arhgef26	0.8729475586796018	0.09876492274944845
Dhx36	0.6110227343496565	0.2569457612122177
Mme	0.6342217967436039	0.2169489312363675
RP24-79E2.2	0.05242917820918081	0.9382054946556164
E130311K13Rik	0.7330047862125718	0.107531421613457
Slc33a1	0.6071973756086606	-0.1906880611507554
Gmps	0.7309811107390115	0.17272122032435072
Vmn2r1	0.970781966825124	-0.045575566281252734
RP23-243H19.2	0.1404037265855158	1.1654790357337512
Kcnab1	0.018695171601850146	1.1715820079537418
A730090N16Rik	0.19399387841421245	1.086414152102525
Ssr3	0.413857755095794	0.365996228511266
Gm5540	0.9577477919592757	0.061394394966480526
Tiparp	0.06030724126398921	1.3194765480538924
Lekr1	0.7088754315328678	0.283058122921593
Ccnl1	0.6535651496229057	0.21561767965426357
RP24-372I24.4	0.5636542806235176	0.21923367239754868
Ptx3	0.8981946101205716	0.07255877911018163
Shox2	0.053972912491868974	0.555710519684229
Rsrc1	0.3982217980741577	0.2581274574312034
Mlf1	1.7598470237526291e-7	1.2907649453569796
Gfm1	0.4407148761303433	0.2197027788637959
Lxn	0.6830308762584484	0.22420166448559176
Rarres1	0.9170192907922019	0.09009964173974908
Mfsd1	0.5820831957892665	0.14568261567237709
SCHIP1	0.8126740928707942	0.09812265111998421
Schip1	0.7987006459168734	0.10082535672082109
Il12a	0.27186325420714563	0.44127680822682186
Ift80	0.4012032885638551	0.3193131158939525
Gm18588	0.3521146136758425	0.6807350514987615
Smc4	0.24743776970690032	0.5457603681274857
Trim59	0.7250091358949549	0.3359195304469732
Kpna4	0.5020300891478873	0.3374412647621657
Gm22009	0.3963162790186895	0.79389250897089
Ppm1l	0.15079751111768028	0.3352950033388263
Gm8565	0.5951549867711696	-0.42340660928227825
B3galnt1	0.9554624417528941	0.03102711041385905
Nmd3	0.4558386014290363	0.32466959415567004
Bche	0.7041614124380113	0.19973593996741215
Pdcd10	0.545759832826806	0.2778071010019837
Serpini1	0.7166034533067561	0.1956683436468379
Golim4	0.007442643593293995	0.6230573235300497
Gm10291	0.5266020847645622	-0.44257334609109844
Gm9762	0.5456688908049241	0.423430720588903
Rapgef2	0.5191636081561528	-0.13751684660835437
RP24-253I2.1	0.8775967876336884	-0.1590785655104002
Fnip2	0.8790661292207579	-0.057568498706398456
Ppid	0.6174222320174235	0.24219763851644985
Etfdh	0.5266020847645622	0.2101900914549823
4930579G24Rik	0.8693545555626953	-0.08313994423605153
Tmem144	0.988957628759071	0.008521673551178494
Fam198b	0.9912703407301725	0.006056392361996416
Glrb	0.6253044987493803	0.4845201155130822
Pdgfc	0.6325365154506273	0.27813072408413114
Ctso	0.03045868033739224	0.5670136735152252
Gucy1b3	0.6788084690081307	0.11541937064474136
Gucy1a3	0.6377863855322036	0.17655457093045762
Map9	0.5233430290916303	0.36222519974043677
Lrat	0.19022668584649208	-0.9554286866614802
Plrg1	0.8228834928502029	0.05719696510036999
Dchs2	0.33829615284620357	0.7571548139191683
Sfrp2	0.005190289951459591	0.8240459090026175
Tlr2	0.03145878333806252	-0.947620745618505
D930015E06Rik	0.4359146852079659	-0.24578883571984209
Mnd1	0.8072357002961051	-0.15338664072336386
Trim2	0.49969660864236254	0.29733184195512924
Arfip1	0.788702606837215	0.12606644255758467
RP24-559D1.1	0.6315368845231256	0.19397153893263644
Tigd4	0.916450043697805	-0.06589622034417908
Tmem154	0.36355437216589376	-0.4307568500117043
Fbxw7	0.9145045193587276	0.056708496410248374
Gm15535	0.9628525640760174	-0.043782551503770036
Gatb	0.7318540934387399	-0.09463188672793951
Fam160a1	0.3982217980741577	-0.1939887988178288
Glt28d2	0.6350301891438993	0.18493868496514546
Gm9790	0.20918705499483228	0.3419000164375601
Sh3d19	8.094767741237433e-6	-0.8481150540932901
Rps3a1	0.170314560660507	0.23616065588110544
Lrba	0.6110227343496565	-0.1225086349822102
Mab21l2	0.9363080043758774	-0.09573575920161091
Dclk2	0.5383506630612315	0.31254160988707436
Cd1d1	0.8965634569261641	0.2096921715148333
Kirrel	0.9772915992081925	0.009575449391147904
Gm10705	0.35470672728442065	0.3183277783600947
Fcrls	0.4954577433475904	-0.4109549245676638
Etv3	0.4378342604313982	-0.15445387509522812
Arhgef11	0.8376756381099577	-0.08522395823198999
Lrrc71	0.8229276467273605	-0.2569227853111331
Pear1	0.5699065378114672	-0.35726602789621187
Prcc	0.7329391003743199	-0.1269065507010373
Hdgf	0.42474180744082346	-0.15593517099447526
Mrpl24	0.7195685287050789	-0.07528028038784995
Rrnad1	0.28785404123830427	-0.26699109864030207
Isg20l2	0.9915865053395727	-0.0035718662008224563
Crabp2	0.42474180744082346	-0.7886839993912689
Nes	0.4298129789239383	-0.4101189711577966
Gpatch4	0.845844407361752	-0.06917048014510778
Apoa1bp	0.6170161663997694	-0.1609513800601493
Iqgap3	0.6540519258423271	-0.2728571084467636
Mef2d	0.502298171970608	-0.1620091421003581
1700113A16Rik	0.7878387253153668	-0.18459309078333366
RHBG	0.49400194955709403	0.3265339915175879
Tsacc	0.7688046626646232	0.13030029024567566
RP23-168E14.10	0.5233430290916303	0.5067292144675402
Cct3	0.2680599134590805	-0.28827359378171336
Glmp	0.3978658911003612	-0.40348947882083547
Tmem79	0.7457431065808675	-0.24600255974011456
Smg5	0.7171556159512434	-0.13792104244927347
Paqr6	0.9630928875351044	0.06124193509864146
Pmf1	0.7086568045387007	-0.17159656702905918
Slc25a44	0.9270164575030115	0.03035248288955473
Sema4a	0.7236097216472847	-0.25303044936885116
Lmna	0.09390139453866128	-0.794485803406739
RP23-398K14.4	0.5824309108250195	-0.4149043722543276
Mex3a	0.9907469887339482	-0.013374844252871665
Lamtor2	0.4453691720904937	-0.4205511363485422
Ubqln4	0.9090246586774118	0.02911274258853097
Ssr2	0.8038847512045898	-0.10619525604306343
Gm10704	0.18016854205791277	0.4416210420401955
Arhgef2	0.004629776009974923	-0.6219456445293722
2810403A07Rik	0.622599911778482	0.14257547568582307
Rit1	0.1255810251218705	-0.3523902015526875
Syt11	0.6900406178828903	-0.08411423382822271
5830417I10Rik	0.721730957462642	-0.09767341714824956
1500004A13Rik	0.9205155752535337	0.08604255518430032
Gon4l	0.7603750679260213	-0.1165577152810612
Msto1	0.22064010718597105	-0.5839717646951141
Dap3	0.6726888338722746	0.0863683660554201
Ash1l	0.6811059427073685	0.13605676422979693
Rusc1	0.48406914296437326	-0.3096420434093242
Fdps	0.7579683297225828	-0.1183922630644154
Clk2	0.5269171519387622	-0.19313130737409556
Scamp3	0.4092429460206716	-0.36782265818384635
Fam189b	0.8518804104916425	-0.09628189103022267
Gba	0.8025469955247512	-0.09333672574706264
Mtx1	0.6726888338722746	-0.16952349147235074
Thbs3	0.9095529566115897	-0.06829880817196968
Muc1	0.4050793841503389	-0.5693594483059901
Trim46	0.7054790076445346	-0.3579995913793863
Krtcap2	0.7040542109661305	0.10573763398962203
Dpm3	0.8628771534258461	-0.23206083075181005
Slc50a1	0.7720657680720693	-0.178434669262694
Efna1	0.9613244694454302	-0.02317492692119193
Adam15	0.6498766945081745	-0.2630615241864595
Dcst1	0.8852959182219987	0.27202002857267366
Zbtb7b	0.7584151339123532	-0.14093638341441686
Gm15417	0.004657426208335588	0.47762845285508415
Lenep	0.7702119214643605	-0.11604201302600958
Flad1	0.5685333068362902	-0.2757097119665863
Cks1b	0.933794255963323	0.07768006308188691
Shc1	0.3145250373591769	-0.26808452740686994
Pygo2	0.6613711745821954	-0.11744350290158616
Pbxip1	0.34448368979221355	-0.3218164479563537
Pmvk	0.4376528985797701	-0.4244573281801682
Kcnn3	1.744044049291811e-5	-1.4291557012533018
Adar	0.9387154228436417	0.034271051619418284
Chrnb2	0.9276230354162835	-0.06440058601849585
4632404H12Rik	0.7891108438632891	0.10071183786338005
Ube2q1	0.9962351294650043	-0.0010726653538996535
She	0.8873767588440085	0.052617617805792216
Il6ra	0.44048055209487635	-0.3448645646023627
Atp8b2	0.36355437216589376	0.21796882057427988
Hax1	0.5292606470545401	-0.16544163663306227
Ubap2l	0.6159029244464826	0.09760229049904433
4933434E20Rik	0.21911537351534818	0.3027282607521206
Tpm3	0.5021903070299614	0.3953638133363482
Nup210l	0.7660503204601777	0.29417746292443203
Rps27	0.22125080662946847	0.21278080795627777
Rab13	2.195415627857017e-7	-0.9523436887936593
Jtb	0.21365755146446894	0.30658102743025906
Creb3l4	0.5438182723739293	0.6537736143327413
Slc39a1	0.11700871020906622	0.24996241664394464
Crtc2	0.6427454908178911	-0.21816537029590075
Dennd4b	0.938196310256596	0.02710471660254968
Gatad2b	0.8593466619457906	-0.05721145317435119
Slc27a3	0.8731853351088485	-0.12095976385732742
Ints3	0.40562112339214346	-0.2528783280607202
Npr1	0.8954523543618645	-0.060515451965252015
Ilf2	0.7687370294347413	0.07365858959414012
Snapin	0.5798919493990005	0.17225418918117869
Chtop	0.775579406093966	0.11099381354967425
S100a1	0.8440226898762953	-0.07401203322064584
S100a13	0.951754284237457	0.03008413712332666
S100a16	0.7182849467119224	-0.13894883044178472
S100a4	0.2280832380775652	0.38075200353881006
S100a6	0.9931514449925928	-0.003556178021520765
S100a7a	0.9267007665797935	-0.10043386190729692
S100a8	0.991518964335118	0.013639174862935831
S100a9	0.6845631947491385	0.44497192407126274
RP23-36C9.2	0.6263307980157007	-0.35230782313910003
RP24-574O8.7	0.6263307980157007	-0.35230782313910003
Gm9774	0.40536757916693616	-0.49105304568187974
Gm4202	0.8257072629698352	0.1488838328334085
Rplp0-ps1	0.6262420297541823	-0.3671508827379736
S100a11	0.6206109478979964	0.15399893350130575
S100a10	0.3821682713770933	0.3130982557150716
Them4	0.47630233129733063	0.3217886924420949
Rorc	0.9749338527565982	0.01156717635219266
1700040D17Rik	0.9210359272125036	-0.11637232888974554
Tdrkh	0.9613958900105409	-0.026053914523474653
Mrpl9	0.23037301092865206	0.20403965337045807
Riiad1	0.15968982877204824	0.39149076126164944
Snx27	0.45201325017458927	0.2062944383620992
Rpl31-ps11	0.9547342823033128	-0.0517359516040673
Tuft1	0.8452804219516098	-0.1871634198864797
Selenbp2	0.3851014374523341	1.5300957028923114
Pogz	0.8689987953151511	-0.042686190264262416
Psmb4	0.2932077256831455	-0.25062340689276263
Selenbp1	0.7398161614539256	-0.19966709141600786
Rfx5	1.8837604705576518e-4	-0.759394960561621
Pi4kb	0.5463867406362574	-0.19546769174963718
A730011C13Rik	0.9014288035063008	0.05838351513739654
Gm15265	0.6493197067638645	0.20579153994678615
Zfp687	0.3348036503963032	-0.37061602895275675
4930481B07Rik	0.8440226898762953	-0.215860020852041
Psmd4	0.22125080662946847	-0.5246901123826955
Pip5k1a	0.9185341397443259	-0.02342979374211245
Vps72	0.6151646164556525	-0.2722576389034382
Tmod4	0.8340075196706196	-0.054678606240574364
Scnm1	0.7040666573631575	-0.12517357693533146
Lysmd1	0.6650092438934541	-0.15618372848778234
Tnfaip8l2	0.9199930835593455	-0.10881717134984442
Sema6c	0.42471218686183115	-0.37506563748345234
Gabpb2	0.8599733370864582	0.061787911447119696
Gm16740	0.4050793841503389	-0.5740995425850209
Mllt11	0.9227357946724267	0.03812733123780274
Cdc42se1	0.44277566802463686	-0.3197295610523188
Prune	0.4346779942260308	-0.20934266779678035
Fam63a	0.6071439695101931	-0.1839309951673889
Anxa9	0.604782956230113	0.38733809201811814
Cers2	0.7569995385273952	0.0719240509210086
Setdb1	0.640521222157444	0.12694486900044516
Arnt	0.3232673355785458	0.257463068225458
Ctsk	0.15750802264016855	0.48195325438010667
Ctss	0.549211680418332	-0.3507174812522938
Golph3l	0.7248341538990644	0.10123563770362853
Rps10-ps1	0.5482600901878605	-0.4254757744265647
Ensa	0.8440226898762953	-0.0363897037953432
Mcl1	0.6073935328235298	0.2597386632723582
Adamtsl4	0.6038590936746209	-0.21096980199420276
Ecm1	0.38579014542595186	-0.43607701683260225
Tars2	0.1919295399755171	-0.4558012013740443
Rprd2	0.8739468635305929	0.0585696288141511
Prpf3	0.8786321715565718	-0.05492792834287632
Mrps21	0.7075103005955445	-0.16623431144627332
C920021L13Rik	0.594427250182698	-0.33893777259430496
Ciart	0.49695760245665105	1.5202346222228535
BC028528	0.06254296179490805	0.553188864774287
Aph1a	0.6338952038934546	-0.10181288573152852
Car14	0.8064526341842562	0.10731413353953488
Anp32e	0.8076720443683165	-0.08632373248078155
Plekho1	0.09197024318577045	-0.7858746601353958
Vps45	0.6498766945081745	0.12978795695213396
Otud7b	0.4396385522548226	0.1937796124196852
Mtmr11	0.6351613046793582	0.1476568213417669
Gm17690	0.8359966354080968	0.08733293449808889
Sf3b4	0.3836917366964051	-0.3120784405351974
Sv2a	0.8546664822064647	0.18997278057208683
Bola1	0.9975069619576067	-0.00172110873007505
Hist2h2be	0.06652346740083843	0.49903086948803327
Hist2h3c2	0.5774374757369705	0.27530890469115676
Gm20632	0.7347393461948295	-0.34515292439705864
Hist2h2aa1	0.6629119152904263	-0.5023293597798684
Gm20633	0.9474124722303889	0.0922794000969213
Gm20634	0.7287971678679926	0.20076007249202624
Hist2h3c1	0.7055077741126484	0.24077345606664147
Gm20627	0.7031002678418238	0.31688619415359026
Fcgr1	0.3165058626195818	-0.8058988027013726
Hfe2	1.0317338553913001e-8	0.4781820094289982
Gm15441	0.7785331963439241	0.22516806770714717
Txnip	0.6446551265510273	0.23349523574952047
Gm16253	0.43994757881423857	0.7244234889552809
Polr3gl	0.9698704169934408	0.008989999447968569
Ankrd34a	0.5610245942260098	-0.4770488000418696
Lix1l	0.256161953356362	0.2907557199147322
6330549D23Rik	0.727589669680338	0.16937357531192493
Rbm8a	0.9058630029261371	-0.03485353813054131
Pex11b	0.5957451934133798	-0.15322710688493899
Itga10	0.8515560112403185	0.08224326962940881
Ankrd35	0.9014493433117372	0.11286840570515186
Pias3	0.5396051562022707	-0.29644124799073707
Nudt17	0.8641991678205069	-0.14091529649247378
Polr3c	0.854501358198966	-0.04449606702436651
Rnf115	0.8503760664340065	-0.10693969050596147
Gpr89	0.8553741834275487	-0.03944395014586419
Gja5	0.6255708003467205	0.28082672249298984
Acp6	0.9934939796385497	0.002579874487900908
Bcl9	0.8857594660348345	-0.08513072742226943
Gm17608	0.563855177158979	0.49897131732782063
Chd1l	0.5321430898381119	-0.14246024809141153
Fmo5	0.35464145554065474	0.26520396204974656
Prkab2	0.010320599792492741	0.5337666242670945
Pde4dip	0.6433359975277845	-0.1627804712649089
Mir7225	0.8954523543618645	0.05123544627866079
Sec22b	0.5421278165035041	0.22750688427704058
Notch2	0.7197087812674977	-0.09366241084603191
Hmgcs2	0.5129179716135023	0.5918749618610378
Phgdh	0.8652162068100593	-0.2094148325044576
Zfp697	0.23386706365469045	-0.6170452413007772
Wars2	0.4887288197853564	0.1907077075671844
Tbx15	0.8274033478099913	-0.08170603385601434
M6pr-ps	0.9829098283057033	-0.027205330540970112
Wdr3	0.8730551282961108	0.05775093005776413
Gdap2	0.5378030956117512	0.25739841576588945
Fam46c	0.3957215659509041	0.4146812388285931
Man1a2	0.5349242122501073	0.2747546342440007
Trim45	0.9705356865399901	0.021015478323600248
Ttf2	0.3879940845230041	-0.22708223810052955
Cd101	3.400165020706196e-5	-4.814553414362282
Ptgfrn	0.5774374757369705	-0.168498217123266
Cd2	0.8557281933163008	-0.21714464822529675
Gm10355	0.7316190666860479	0.21355492233541779
Igsf3	0.6214141956992784	0.1771181035045565
Atp1a1	0.5500418674506355	-0.2798130817993649
Slc22a15	0.9279001168492882	-0.05307747914895556
Casq2	0.4847828606944775	0.36976259524772
Vangl1	0.749917831503376	-0.16245279929601156
Ngf	0.8279127583730405	0.17129880784422424
Tspan2	0.6165713097708342	0.2386097656622542
Sike1	0.6777082915573427	0.14563227806545037
Csde1	0.40392964096646455	0.3014604522520679
Nras	0.33243128889645657	0.347458525997504
Ampd1	9.460357694455177e-5	0.66684396070636065
Gm23820	0.04107070654605829	0.7714930220609911
Dennd2c	0.9136836072728709	-0.046462240178611176
Bcas2	0.7584151339123532	-0.05979113533435287
Trim33	0.592825611302805	0.2844361587982168
Atg4a-ps	0.9207440020114324	-0.046388078063490046
